seed,est0,est1,est2,est3,est4,est5,est6,est7,est8,est9,hasMet,tau,nStep,nXstep,timeTaken
171,0.355,0.965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.68
371,0.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.1
571,1.135,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,2.83
172,0.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.42
372,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.93
572,0.56,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.66
173,-2.08,-4.23,-4.35,0.965,1.0,1.0,1.0,1.0,1.0,1.0,True,45,89,45,25.95
373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
174,-13.05,-16.335,0.985,1.025,1.0,1.0,1.0,1.0,1.0,1.0,True,154,307,154,74.77
374,0.465,0.995,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.75
574,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.17
175,0.53,0.98,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.19
375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
575,0.095,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.0
176,0.665,1.015,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.59
376,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.31
576,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.26
177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
577,-25.845,-33.495,-11.615,0.945,0.995,1.0,1.0,1.0,1.0,1.0,True,144,287,144,73.45
178,-0.05,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.71
378,0.6,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.42
578,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.21
179,-0.1,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.04
379,0.26,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.27
579,0.805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.85
180,0.9,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.4
380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
580,0.48,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.54
181,0.775,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.73
381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
581,0.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.14
182,0.56,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,4.22
382,6.24,10.46,9.13,1.06,1.01,1.0,1.0,1.0,1.0,1.0,True,75,149,75,46.02
582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
183,11.85,16.215,8.62,1.0,0.995,1.0,1.0,1.0,1.0,1.0,True,70,139,70,38.36
383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
583,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.34
184,0.755,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.18
384,0.55,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.19
584,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.7
185,0.63,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.17
385,0.25,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.27
585,-33.315,-48.015,-24.04,0.91,1.005,1.0,1.0,1.0,1.0,1.0,True,263,525,263,138.2
186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
386,0.485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.8
586,0.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.16
187,0.73,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.58
387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
587,-4.47,-5.065,0.925,0.99,1.0,1.0,1.0,1.0,1.0,1.0,True,43,85,43,20.64
188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
388,-0.03,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.58
588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
189,0.59,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.03
389,0.53,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.07
589,0.34,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.78
190,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
390,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.84
590,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.23
191,0.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.36
391,0.44,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.29
591,0.69,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,1.09
192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
392,0.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.24
592,0.78,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.57
193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
393,0.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.86
593,0.65,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.59
194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
394,25.425,39.275,25.775,1.07,1.01,1.005,1.0,1.0,1.0,1.0,True,188,375,188,105.2
594,0.21,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.15
195,0.555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.58
395,0.335,0.925,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,2.11
595,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.17
196,0.66,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.7
396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
596,0.485,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.08
197,0.59,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,2.09
397,0.525,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,1.35
597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
198,0.27,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.77
398,-4.695,-6.6,-3.335,0.995,0.995,0.995,1.0,1.0,1.0,1.0,True,54,107,54,33.01
598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
199,0.965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.71
399,0.355,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,1.43
599,22.195,29.35,7.55,1.075,1.005,1.005,1.0,1.0,1.0,1.0,True,122,243,122,59.64
