seed,est0,est1,est2,est3,est4,est5,est6,est7,est8,est9,hasMet,tau,nStep,nXstep,timeTaken
285,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.58
485,0.725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.75
86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
286,0.425,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.53
486,0.68,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.69
87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
287,0.575,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.52
487,0.34,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.98
88,0.845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.64
288,0.83,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,1.62
488,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.72
89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
289,0.62,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.52
489,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.62
90,0.095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.58
290,0.39,0.985,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.86
490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
291,0.42,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
491,0.645,1.025,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.01
92,0.66,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.39
292,0.005,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,1.15
492,0.755,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,1.23
93,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.7
293,0.675,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.71
493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
94,0.625,1.045,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.86
294,0.095,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.96
494,0.42,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.53
95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
295,0.555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.51
495,0.425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.94
96,0.555,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.79
296,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.14
496,0.64,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.64
97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
497,0.63,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.61
98,0.61,1.015,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.91
298,0.475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.95
498,0.815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.53
99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
299,0.505,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.4
499,-42.735,-56.14,-21.385,0.905,0.995,1.0,1.0,1.0,1.0,1.0,True,206,411,206,26.74
100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
500,0.525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
101,0.7,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,1.13
301,0.645,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,1.59
501,-3.06,-3.525,0.965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,27,53,27,3.38
102,0.615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.4
302,0.585,1.01,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.7
502,0.715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.74
103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
104,0.755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.53
304,-0.345,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,1.08
504,0.795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.41
105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
505,0.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.72
106,0.61,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.53
306,-0.08,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,1.22
506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
107,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.58
307,0.265,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.83
507,0.915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
108,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
308,-3.21,-3.745,-0.18,1.015,1.0,1.0,1.0,1.0,1.0,1.0,True,27,53,27,4.89
508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
109,0.595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.6
309,0.675,0.875,0.905,0.97,1.0,1.0,1.0,1.0,1.0,1.0,True,22,43,22,3.57
509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
110,-14.325,-19.485,-8.555,0.95,0.99,1.0,1.0,1.0,1.0,1.0,True,91,181,91,12.74
310,0.55,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.59
510,0.385,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.73
111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
311,0.4,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
511,0.84,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.46
112,0.545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
113,0.515,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.71
313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
513,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.14
114,0.495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.97
314,0.405,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.62
514,0.37,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.66
115,-0.885,-0.79,-0.39,1.01,1.0,1.0,1.0,1.0,1.0,1.0,True,24,47,24,3.34
315,0.845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.61
515,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.51
116,0.045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.7
316,0.35,1.015,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,1.04
516,0.345,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.5
117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
517,0.56,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.63
118,0.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.38
318,0.595,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.64
518,0.685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.74
119,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.61
319,0.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.79
519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
120,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.63
320,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.14
520,0.745,0.995,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.79
121,-34.39,-55.25,-42.4,0.69,0.96,1.0,1.0,1.0,1.0,1.0,True,329,657,329,46.05
321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
521,0.865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.34
122,0.88,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.5
322,0.665,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.48
522,0.765,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
123,0.745,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.37
323,0.395,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.63
523,13.25,19.865,12.95,1.11,1.015,1.0,1.0,1.0,1.0,1.0,True,110,219,110,15.58
124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
524,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.68
125,0.46,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.53
325,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.5
525,0.865,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.39
126,10.94,17.135,12.835,1.035,0.995,1.0,1.0,1.0,1.0,1.0,True,91,181,91,13.46
326,0.575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.63
526,0.8,1.07,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,1.11
127,-1.84,-1.755,0.935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,41,81,41,5.45
327,0.645,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.54
527,16.865,23.95,12.6,1.03,0.995,1.0,1.0,1.0,1.0,1.0,True,117,233,117,15.13
128,0.575,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.61
328,0.575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.67
528,0.585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.62
129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
329,-12.065,-14.495,0.83,0.975,0.995,1.0,1.0,1.0,1.0,1.0,True,67,133,67,8.62
529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
130,0.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.62
330,0.34,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.61
530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
131,-0.015,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.84
331,0.895,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.73
531,0.505,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,1.09
132,0.405,1.01,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.56
332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
532,0.545,0.945,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.81
133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
333,0.43,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
533,0.285,0.915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.99
134,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.6
334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
135,0.46,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.74
335,0.815,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.51
535,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.37
136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
336,0.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.84
536,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.72
137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
337,0.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.59
537,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.48
138,-0.085,0.985,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.71
338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
538,0.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.37
139,0.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.6
339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
140,0.4,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.52
340,0.61,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.38
540,-3.34,-5.185,-4.155,0.95,0.995,1.0,1.0,1.0,1.0,1.0,True,51,101,51,7.24
141,0.845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.38
341,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.36
541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
142,-0.7,1.005,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.98
342,0.28,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,1.0
542,-0.1,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.71
143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
343,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.37
543,0.595,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.62
144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
344,0.275,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.72
544,0.425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.62
145,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.39
345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
146,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.47
346,0.545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.75
546,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.59
147,0.615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
347,0.305,1.0,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.87
547,0.595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.51
148,-15.135,-19.46,-4.8,0.865,1.0,1.0,1.0,1.0,1.0,1.0,True,92,183,92,12.25
348,0.685,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.38
548,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.14
149,0.125,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.74
349,0.18,0.96,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.75
549,0.265,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.77
150,0.645,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.52
350,0.965,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,1.06
550,0.695,1.015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.66
151,0.365,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
351,1.045,0.97,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,11,21,11,1.25
551,0.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.68
152,0.63,1.0,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.54
352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
552,0.905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.37
153,-0.925,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.94
353,-11.99,-15.63,-5.09,0.98,0.995,1.0,1.0,1.0,1.0,1.0,True,51,101,51,7.06
553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
154,0.65,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.86
354,8.61,12.805,8.925,1.08,1.005,1.0,1.0,1.0,1.0,1.0,True,87,173,87,12.25
554,5.28,8.82,6.615,1.07,1.0,1.0,1.0,1.0,1.0,1.0,True,82,163,82,10.04
155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
356,0.545,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.94
556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.05
157,0.165,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.73
357,0.7,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.54
557,0.505,1.05,1.01,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.97
158,0.51,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,1.09
358,0.355,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.49
558,0.52,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.75
159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
359,0.56,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.52
559,0.425,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.62
160,9.51,15.565,9.02,1.175,1.0,1.0,1.0,1.0,1.0,1.0,True,74,147,74,11.05
360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
560,0.715,1.015,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.64
161,0.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.56
361,-0.06,0.965,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,12,23,12,1.93
561,-1.99,-1.765,1.005,0.99,1.0,1.0,1.0,1.0,1.0,1.0,True,32,63,32,4.63
162,-13.885,-22.65,-18.28,0.955,1.01,1.0,1.0,1.0,1.0,1.0,True,152,303,152,22.35
362,-0.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,1.01
562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
163,0.7,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.85
363,0.675,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.64
563,-11.67,-17.375,-9.795,0.725,0.995,1.0,1.0,1.0,1.0,1.0,True,104,207,104,14.39
164,0.965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.43
364,0.7,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.4
564,0.5,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.63
165,0.33,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.6
365,0.145,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.71
565,0.725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.61
166,0.43,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.57
366,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.82
566,0.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.63
167,0.445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.6
367,0.565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.66
567,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.51
168,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.65
368,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.81
568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
169,0.765,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.71
369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
569,0.255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,1.39
170,0.675,0.88,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.74
370,0.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.64
570,0.42,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.82
