seed,est0,est1,est2,est3,est4,est5,est6,est7,est8,est9,hasMet,tau,nStep,nXstep,timeTaken
257,0.94,0.95,0.94,1.0,1.005,1.0,1.0,1.0,1.0,1.0,True,32,63,32,3.25
457,0.245,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.49
58,0.04,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.4
258,0.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.3
458,-0.04,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.45
59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
259,,,,,,,,,,,False,-1,8339,4170,400.04
459,0.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.23
60,,,,,,,,,,,False,-1,8571,4286,400.07
260,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
460,0.615,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.35
61,0.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.59
261,0.645,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.41
461,,,,,,,,,,,False,-1,8017,4009,400.03
62,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.12
262,0.295,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.59
462,0.545,1.02,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.61
63,0.26,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.46
263,0.63,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.36
463,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.12
64,0.595,0.98,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.44
264,0.185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.45
464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
65,0.62,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.35
265,0.3,1.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.41
465,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.57
66,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.34
266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
466,0.085,0.98,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,0.86
67,0.795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.56
267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
467,0.39,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
68,0.325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.64
268,0.735,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
468,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.43
69,,,,,,,,,,,False,-1,8307,4154,400.08
269,0.8,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.32
469,0.745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.32
70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
270,0.535,1.115,1.005,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,66,131,66,6.32
470,0.33,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.75
71,0.555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
271,,,,,,,,,,,False,-1,8089,4045,400.1
471,0.505,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.33
72,5.04,7.065,1.03,1.005,1.005,1.0,1.0,1.0,1.0,1.0,True,73,145,73,6.26
272,0.8,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.27
472,0.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.32
73,0.365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
473,0.33,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.54
74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
274,0.26,0.955,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.7
474,0.71,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
75,5.085,7.25,1.015,1.01,1.0,1.0,1.0,1.0,1.0,1.0,True,59,117,59,5.94
275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
475,-2.205,-2.235,1.02,1.01,1.0,1.0,1.0,1.0,1.0,1.0,True,60,119,60,5.52
76,,,,,,,,,,,False,-1,8113,4057,400.02
276,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.51
476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
77,0.155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.36
277,0.425,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.4
477,0.615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.23
78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
278,-0.015,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.47
478,0.66,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
79,0.585,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.4
279,0.775,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.25
479,0.42,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.37
80,0.335,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.64
280,0.865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.29
480,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
81,0.07,0.68,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,16,31,16,2.0
281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
481,0.585,0.97,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.6
82,,,,,,,,,,,False,-1,8461,4231,400.01
282,0.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.33
482,0.39,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.54
83,0.37,0.97,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
283,0.09,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.65
483,0.685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.3
84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
284,1.545,3.915,4.665,1.02,1.0,0.995,1.0,1.0,1.0,1.0,True,50,99,50,4.37
484,0.44,1.0,0.99,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.68
85,0.485,0.975,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.44
285,0.8,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.41
485,,,,,,,,,,,False,-1,8523,4262,400.04
86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
286,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.58
486,0.665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.34
87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
287,0.565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.56
487,0.585,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.43
88,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.45
288,0.61,0.975,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.58
488,0.405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
289,0.545,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.42
489,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.68
90,0.635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
290,0.405,0.98,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.7
490,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
291,-5.915,-5.835,1.885,0.985,0.995,1.0,1.0,1.0,1.0,1.0,True,51,101,51,5.37
491,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3,5,3,0.21
92,0.605,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
292,13.3,17.24,5.025,1.055,1.0,1.0,1.0,1.0,1.0,1.0,True,75,149,75,7.11
492,0.17,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,11,21,11,0.83
93,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.5
293,0.8,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.4
493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
94,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.59
294,0.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.44
494,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.42
95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
295,0.285,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.53
495,0.675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.4
96,0.46,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.59
296,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.13
496,,,,,,,,,,,False,-1,8181,4091,400.08
97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
497,0.625,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.42
98,,,,,,,,,,,False,-1,7173,3587,400.09
298,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.75
498,0.87,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.33
99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
299,-0.33,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.43
499,,,,,,,,,,,False,-1,8455,4228,400.07
100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
500,0.415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.48
101,0.765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.47
301,0.565,1.215,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,79,157,79,6.15
501,0.635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.24
102,0.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.58
302,0.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.29
502,0.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.3
103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
104,0.315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.72
304,0.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.59
504,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.45
105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
505,-0.07,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.56
106,4.075,4.845,1.08,1.025,1.01,1.0,1.0,1.0,1.0,1.0,True,39,77,39,4.19
306,0.5,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
107,0.67,1.005,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.61
307,0.59,0.925,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.64
507,,,,,,,,,,,False,-1,8303,4152,400.04
108,0.125,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.48
308,-28.2,-40.685,-20.535,0.855,0.995,1.0,1.0,1.0,1.0,1.0,True,159,317,159,13.92
508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
109,0.36,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.56
309,0.715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.43
509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
110,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.33
310,-0.16,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.5
510,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.38
111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
311,-0.295,0.98,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.67
511,0.825,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.34
112,0.645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.32
312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
113,0.79,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
513,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2,3,2,0.12
114,0.16,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.61
314,0.81,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.65
514,0.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
115,-0.59,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.77
315,0.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
515,0.51,1.005,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.45
116,0.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
316,0.605,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.41
516,,,,,,,,,,,False,-1,8279,4140,400.09
117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
517,0.28,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.5
118,0.64,1.005,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.6
318,0.63,0.98,0.995,0.995,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.56
518,0.43,1.065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,19,37,19,1.87
119,9.205,13.35,8.425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,68,135,68,7.65
319,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.27
519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
120,-0.515,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,10,19,10,0.69
320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3,5,3,0.17
520,0.86,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.23
121,,,,,,,,,,,False,-1,7735,3868,400.06
321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
521,0.935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.26
122,0.91,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.41
322,0.77,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
522,0.865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.31
123,0.79,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.27
323,0.545,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.54
523,0.53,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.41
124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
524,51.315,70.805,28.565,1.165,1.005,1.005,1.0,1.0,1.0,1.0,True,298,595,298,28.37
125,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.67
325,0.565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.68
525,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.4
126,0.215,0.985,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.4
326,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.23
526,0.775,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.43
127,0.44,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.42
327,0.265,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.3
527,0.59,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.31
128,0.585,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.42
328,0.655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.32
528,0.61,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.4
129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
329,,,,,,,,,,,False,-1,8569,4285,400.0
529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
130,0.645,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
330,0.335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.53
530,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
131,0.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
331,0.555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
531,-0.33,1.01,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.64
132,,,,,,,,,,,False,-1,8505,4253,400.09
332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
532,0.595,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.51
133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
333,0.395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.47
533,0.73,1.0,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.33
134,0.215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.57
334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
135,0.205,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.52
335,0.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.48
535,0.685,0.965,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.72
136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
336,0.675,1.01,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.41
536,0.65,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.31
137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
337,0.595,0.99,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.51
537,0.29,0.975,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.6
138,-0.49,1.035,1.08,1.005,1.0,1.0,1.0,1.0,1.0,1.0,True,16,31,16,1.58
338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
538,0.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,7,13,7,0.56
139,0.915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.39
339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
140,0.585,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.34
340,0.36,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.39
540,-0.665,0.985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,9,17,9,0.61
141,0.575,1.015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.67
341,0.75,1.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.48
541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
142,0.495,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,35,69,35,3.3
342,,,,,,,,,,,False,-1,8463,4232,400.06
542,0.605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,5,9,5,0.31
143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
343,0.365,1.015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,6,11,6,0.49
543,0.915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,4,7,4,0.29
144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.04
344,-19.62,-26.8,-11.375,0.92,0.99,1.0,1.0,1.0,1.0,1.0,True,106,211,106,11.03
544,0.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,8,15,8,0.54
145,,,,,,,,,,,False,-1,8361,4181,400.09
345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1,1,1,0.03
